Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
115744.263	NaN	-6.054	2.370	20.935	1504.029	1501.099	1495.238	-1.740	-1.237	-8.473	-0.689	-1.225	-9.493
115745.239	NaN	-5.837	2.348	20.967	1504.029	1500.366	1495.238	-1.649	-1.267	-8.443	-0.383	-1.148	-9.493
115746.216	NaN	-5.848	2.293	20.913	1504.029	1500.366	1495.238	-1.389	-1.267	-8.351	-0.306	-1.148	-9.340
115747.192	NaN	-6.098	2.304	20.859	1503.297	1500.366	1495.971	-1.634	-1.176	-8.443	-0.306	-1.072	-9.340
115748.169	NaN	-5.804	2.370	20.924	1503.297	1501.099	1496.703	-1.786	-1.069	-8.412	-0.612	-1.225	-9.416
115749.146	NaN	-6.174	2.424	20.891	1503.297	1501.099	1496.703	-1.817	-0.947	-8.321	-0.230	-1.225	-9.340
115750.122	NaN	-5.913	2.413	20.989	1502.564	1500.366	1495.238	-1.679	-1.038	-8.412	-0.612	-1.225	-9.416
115751.099	NaN	-5.826	2.337	20.913	1503.297	1500.366	1495.971	-1.374	-1.176	-8.427	-0.612	-1.455	-9.416
115752.075	NaN	-5.826	2.326	20.891	1504.029	1500.366	1495.238	-1.542	-1.145	-8.382	-0.612	-1.072	-9.416
115753.052	NaN	-5.891	2.326	20.728	1504.029	1501.099	1496.703	-1.664	-1.221	-8.382	-0.612	-1.225	-9.569
115754.028	NaN	-6.054	2.359	20.957	1504.762	1501.099	1495.971	-1.511	-1.252	-8.275	-0.383	-1.378	-9.416
115755.005	NaN	-5.902	2.435	21.065	1504.029	1500.366	1495.971	-1.710	-1.466	-8.214	-0.383	-1.148	-9.263
115755.981	NaN	-5.837	2.478	21.087	1504.029	1499.634	1497.436	-1.939	-1.359	-8.137	-0.230	-1.531	-9.416
115756.958	NaN	-6.043	2.380	21.022	1502.564	1499.634	1495.238	-1.527	-1.206	-8.321	-0.612	-1.148	-9.493
115757.935	NaN	-5.728	2.348	21.043	1503.297	1501.099	1495.971	-1.344	-1.145	-8.412	-0.383	-1.301	-9.263
115758.911	NaN	-5.946	2.359	21.011	1503.297	1500.366	1495.238	-1.450	-1.267	-8.412	-0.383	-1.225	-9.340
115759.888	NaN	-5.989	2.380	21.043	1504.762	1501.099	1495.238	-1.542	-1.359	-8.504	-0.459	-1.072	-9.340
115760.864	NaN	-5.880	2.413	21.033	1502.564	1500.366	1494.505	-1.603	-1.481	-8.412	-0.612	-1.225	-9.416
115761.841	NaN	-6.130	2.413	21.054	1504.029	1501.099	1495.971	-1.664	-1.374	-8.397	-0.536	-1.148	-9.340
115762.817	NaN	-5.804	2.359	21.098	1504.029	1501.099	1496.703	-1.450	-1.267	-8.550	-0.383	-1.225	-9.340
115763.794	NaN	-5.924	2.326	21.022	1504.762	1500.366	1495.238	-1.405	-1.298	-8.443	-0.536	-1.455	-9.416
115764.771	NaN	-5.804	2.304	21.043	1503.297	1500.366	1496.703	-1.573	-1.191	-8.305	-0.536	-1.301	-9.416
115765.747	NaN	-5.967	2.391	20.880	1504.762	1500.366	1495.238	-1.618	-1.145	-8.305	-0.383	-1.148	-9.416
115766.724	NaN	-6.054	2.446	21.130	1504.762	1501.099	1495.971	-1.496	-1.176	-8.305	-0.689	-1.225	-9.340
